id,comment,Label
4396,"What is your agenda? re bumblebeez the edits you have are negative and wrong they did not get booed of at radiohead,so how can you say this?there is no fact! you are a hypocrite let people be and dont be negative,why does the world need more negativity?? the information is correct. so please stop being such a nazi thank you",1
4397,""" Oh and as far as """"not in line at all with how things are done"""", that's pure horse shit and you know it. Disambiguation pages are a dime a dozen, and since you are so hell-bent on insisting that folklore and fiction are completely separate, we might as well turn Vampire into a disambig page and let you have your own little playground to fuck up. """,1
4398,""" Excellent! That would be great. The comments found at its peer review should also be very helpful, but I haven't had any time to actually act upon those suggestions. Cheers. �Hello! """,0
4399,"""==Street Gang== Mr. Davis, Thanks for your note on my talk page; I really appreciate it, and it's an honor to receive communication from the author of such an important book. As this article's creator and main editor, I'm sorry that you thought the review section was so negative. Please understand that it was not my intention to present it that way or that I was in any way trying to disparage your book. In my rush to get the article published, I did a google search and those are the reviews I found. Also please understand that this is a Wikipedia article, and the article as it now stands will never be """"complete"""". It's a work in progress. I thought an article about Street Gang was important enough to get out there. I am by no means a professional writer, so I'm certain there are all kinds of weaknesses about it, so I depend upon the feedback of other more experienced editors. I would've thought that the other sections of the article demonstrates my respect for you and for your work. I appreciate your feedback, something I always welcome as a Wikipedia editor. If you are aware of other sources that I wasn't able to locate, please send them my way, on my talk page. I'll repeat this message via your webpage, to ensure that you see it. You should also know that I've taken it upon myself to improve all Sesame Street-related articles on Wikipedia. It's a big project, and a great need. For example, Sesame Street, at one point was actually a featured article, but it was recently downgraded for some really good reasons. It's an unfortunate state at the current time. Your book came out shortly after I took on the project, so it's been a boom for me. I thought focusing on the history of the show was a natural place to start, so your book has been a valuable resource. I've already started working on this article: History of Sesame Street, and if you look at the reference section, you'll see that I've used your book extensively. It's also a work in progess, and no where near finished. My goal is that at least this article get up to featured article status by Sesame Street's 40th anniversary in November. I can't tell you how much your book has helped me. On a personal level, I wanted to tell you how much I enjoyed your book. It was a fun read, and immensely interesting. I was brought to tears many times, especially when I realized while reading about all that Joan Cooney and her team did to get the show on the air. See, I'm turning 45 this year, which makes me old enough to be the first audience that watched it. I had to put the book down to compose myself when I realized, """"They did all that for me!"""" I appreciate learning about the struggles they all went through to affect my life so profoundly, and now the life of my own children, who are severely developmentally disabled and love the show as much as I did and still do. I believe that Sesame Street deserves high quality articles on Wikipedia, and I've taken it upon myself to help accomplish that. If you, as the ultimate expert, could assist me in that goal, I can't tell you how valuable that would be. Again, thanks for the feedback and communication. """,0
4400,Dalit (the oppressed one) is not an insult. Ambedkar (a key Dalit emanciptor) uses the term 'Dalit' as a badge of honor. Insulting words for low caste people would be 'chamaar' or 'harijan'. Dalit is the official word for castelesss people in Indian Law. 'Dalit' is not a personal attack. It's like 'African-American' or 'Hispanic-American' as opposed to 'nigger' or 'wetback'.,0
4401,"Conflict of interest? Your one-and-only, quite large edit to Exhilway strongly suggests a conflict of interest to me. If so, please disclose this conflict of interest on your user page. Additional information can be found here.",0
4402,"Not so great, some chump thought i shouldnt post death threats... There there, things will get better if youre patient. I wish i could beleive that but i can't, so i think i'll just end it all now... NOOOOO!!!! This is all Sandstein's fault, i will make it my to exact vengeance on him.",1
4403,"thanks for that that answer my one query but second query is still there i am backing by request with a petition [click to see Petition], I am also against censor but still book are rated.",0
4404,"God fuck you too, pimple ass. My additions are better, you guys are just to stupid to realize it.",1
4405,"Reaper Eternal, why are you such an evil bsatard, do you still nibble on Salvio? 89.194.67.129",1
4406,It is interesting to note that both aircraft landed at the same airfield in Hawaii.,0
4407,"Freeland, PA You are really, really gay for reverting my good edit to Freeland, PA. Stupid liberals! 204.186.77.109 tilde tilde tilde tilde",1
4408,Censorship It's my understanding that you're supposed to warn someone before asking the administrators to block them. So consider this a warning. Don't delete my comments again. -,0
4409,"Cahide Sonku - Turkish actress, model, writer and the first female film director in Turkey. Mustafa Kemal Atatֳ¼rk - Turkish army officer, revolutionary statesman, and founder of the Republic of Turkey as well as its first President.",0
4410,"Well then ur a stupid admin then, you should be blocked mate. Now u are waste!",1
4411,"Mate, sound like you are jewish Gayness is in the air",1
4412,"Yes, you are certainly predisposed to support Sanchez, regardless of what's true. It is people like you who have made Wikipedia such a joke.",0
4413,"You reverted me and gave a reason when I called it external links, I reverted you and gave a reason again. I don't see the dispute. Now, if you read verifiability, self published sources are reliable published sources: At the other end of the reliability scale lie personal websites, weblogs (blogs), bulletin boards, and Usenet posts, which are not acceptable as sources. Rare exceptions may be when a well-known professional person or acknowledged expert in a relevant field has set up a personal website using his or her real name. Even then, we should proceed with caution, because the information has been self-published, which means it has not been subject to any independent form of fact-checking. So if the person who wrote this can be found to be an acknowledged expert in a relevent feild, then it can be a reference. If he has not, then it can not. Simple?",0
4414,Worst. Article. Ever. This article is the worst I've seen in a long time. It should be rewritten by someone who knows what they are talking about eg. actually gynocologists. The photo should be removed as it is not representative of normal women. It seems very small and I wonder if it is even an adult woman as it doesnt even have any pubic hair at all. Failing that more photos of what normal/natural more average women look like should be added. Otherwise you are going to get teenagers coming on here hoping to be reassured they are normal and finding this crap. �Preceding unsigned comment added by 144.139.129.86,1
4415,"Well, at least it's a step in the right direction. Thank you for taking it.",0
4416,""" I have not told any other editors that they are idiots. I have reminded ). If anything, I was reminding User:Viriditas that we (the royal """"we"""") are not required to behave like idiots. While I realise that the topic of United States diplomatic cables leaks is a very hot topic, I had not expected immediate purges of editors, without any warning, for the slightest whiff of ... whatever-it-is-I've-been-blocked-for. Frankly, my block is absurd. """,1
4417,"sup Thanks for the anal sex yesterday! Love, George (your homosexual lover)",1
4418,SUCK MY FUCKING COCK!,1
4419,""" Please do not vandalize pages, as you did with this edit to Budweiser (Anheuser-Busch). If you continue to do so, you will be blocked from editing. - °° echo """,0
4420,"She is a Motherfucker I will block you Motherfucker, Shit, bitch, punch, kill, swear, do nudity, so shut up, frickin around give you drugs, call you names like shit, fuck, bum, poo, damn! so fucker, you will be blocked and dead you shit and fuck, and I will do the rude finger sign. You fucker get bad new messages bum, oh shit.",1
4421,""" And what's the problem with """"neo""""? ֲ·:ֲ· ֲ·:ֲ· """,0
4422,"The least security sign out of your user interface Computer security worker or not, if someone else is using your private computer, particularly if it is someone like dragon, whom you don't know very well, simply log out of your user interface account and have them always use a guest account.",0
4423,WTF WHAT THE FUCK IS UR PROBLEM!!! I HATE U AND UR FAMILY,1
4424,Fuck you people. The information of that can be found here [],1
4425,"The Republican, this page shows you how to make a userbox.",0
4426,Censorship on Islamist Terrorism Try not being a censor monger. Properly cited information should not be deleted.,0
4427,twink porn== rolling stone mention ==,1
4428,fag You are a fucking cock sucking doosh bag,1
4429,UK Release Date In the most recent issue of the Official Nintendo Magazine it states on an advert for a particular company that the game will be released on the 30th May. Would I need to maybe scan this page and send it to someone for proof??,0
4430,"And, re the matter at hand: I agree, and RS seems to support, that megavitamin therapy is used by practitioners of orthomolecular medicine, not the other way around. Unless there's solid RS showing that MVT is generally defined as, or equated with, OM, I don't see any reason to mention it in the introductory sentence or conflate the terms. I'll certainly concede that it's widely used (as are megamineral, megaamino, mega* therapies) and will gladly stipulate to its inclusion in the opening section, but I can't see my way beyond that. Any thoughts/suggestions, anyone?",0
4431,Get amped on demamp cornhuskers f**king rule tits are rad! Not yours though I bet they're concave!!,1
4432,"Mandarin is the Chinese word for Bureaucrat which term is prefered because Bureaucrat has aquired a negative connotation due to the general lack of integrity the people that are getting such jobs tend to have because their positions and roles tend to be kept secret from the general public. An encyclopedia is a source of interesting and important information. It makes no sense what you are saying. Putting an article that contains a list of top bureaucrats in a system of government together and some information about their qualifications and job history that got them the job is not making a Bio, it's not POV, and is not publishing a Directory. Each of the reasons given are not valid and patently false. Furtermore the information would be linked and made part of the Job Stub so people can know what types of jobs they are.",0
4433,Death to you and your children I will have you banned and deleted for slander lady.,1
4434,"If you admins can block me for sockpuppetry, then what should I do for what you are doing as a team ,, arent you a sockpuppet hen ???",1
4435,"""'m not going to argue with you. The page clearly said that the biography was written by Muze, not NME. If you don't believe me, take a look. Scroll all the way down to the bottom, and you'll see this disclaimer. """"Copyright 1989-2008 Muze UK Ltd. For personal non-commercial use only. All rights reserved."""" Information from Muze is mass-distributed and appears on various websites, including NME. Just because it appears on the website of a reliable source doesn't mean that Muze is reliable. I've repeatedly apologized for my actions, but any stubbornness on my part does not mean that I was the only person who behaved against the rules. You were clearly being stubborn, as you are now, by denying that the biography is from Muze rather than NME. ( ) I""",0
4436,I'M PISSED! WIKIPEDIA ADMINS REALLY SUCK! I'M TRYING TO GET HELP HERE AND THEY BLOCK ME FROM EDITING! YOU STUPID IDIOTS! YOU'RE JUST LAZY BASTARDS!,1
4437,"Disregard, I suck cock.",1
4438,and revert his edits,0
4439,"Fuck off, nigger You'd look real good hanging from a tree",1
4440,"Raking bishops The page has good material on several tactical and strategic motifs involving bishops. We should probably have a brief discussion of raking bishops, and single and double bishop sacrifices.",0
4441,Go fuck yourself you sick twisted sack of shite,1
4442,""" MediaWiki:Duplicate-defaultsort Do you realize what a wonderful thing this is? When you created it eight weeks ago was it your intention to address the conflict that pupped up in the category it created? I hope not because I have been, although if you want to jump in and take care of the ones under """"S"""" and """"T"""" while I finish """"L"""" and do """"M"""" through """"R"""" I will not complain. When I stumbled across the category there were 2,777 pages in it. By the end of today there will be fewer than 1,000. My goal is to get all the non-trivial items resolved by the end of next week so I can start on the pages in Category:Biography articles without listas parameter, a project that should keep me out of trouble for the rest of my life. Because I am resolving the conflicts in the first category I have learned more about how banners work than probably anyone else except the folks, like you, who know why the banners work as they do. I have also leaned what items can set the DEFAULTSORT. As an added bonus I have leaned a couple of keyboard shortcuts I did not know before and I have become almost addicted to Preview. The absolutely best part about the Dup-DS is that the category it has created, that I will continue to monitor on a daily basis, is a safety net for me when I mess something up on a page in Category:Biography articles without listas parameter. The easiest error to make is for me to neglect to put a listas value in a template that uses it, wants it, and will throw a fit if it is not there. Thank you! """,0
4443,"European Union Since when has the EU been a LEGAL country? Its not, so dont treat it as one, as much as freedom hating europhiles wish it was. UKIP",0
4444,sup niggaz can u unprotect so i can post like a massive goatse on this page? ta,1
4445,An encyclopedia would inform people of Choudarys role in radicalizing Michael Adebolajo who beheaded a man on the streets of London. Thats not tabloid non-sense. That is a fact and should be represented on his page...just saying. Why are you censoring it??? Are you muslim? Do you wash your brain five times a day on your knees mumbling to yourself? Cause thats how brainwashing works. In case you werent aware.,1
4446,I was blocked for reporting their harassment then. Same thing you liar.,1
4447,""" Your bizarre fascination with me is disturbing. Please stop posting about me. I have asked multiple times. Thank you. So long as this nonsense is here, my response will be as well.- Sinneed """,0
4448,"While I'm no expert on the subject matter, I'd expect a government shutting down an NGO or suppressing a major social movement should have made the news, and Sandinista opposition to the OW would make an interesting addition to the draft. That entire government programs didn't find their way into any reliable sources whatsoever seems unlikely.",0
4449,PO!!!!!!!!!!!!!!!!!!!! OK ever mid it was fixed so I'm vandalising your talk page!!!!!!! POOOOOOOOOOOOOOOOOOO!!!!!!!!!!,0
4450,""" Thanks ) You Da One """,0
4451,"I don't believe the Lisak criticism present there conforms with the NPV rule. Lisak doesn't have a neutral point of view to begin with. If an offer to polygraph or even concerned review of polygraph results shocks a complainant into thinking her lies have been uncovered, the recantation is still perfectly valid. If you know you are telling the truth, you will argue with machine or investigator. Also part of Kanin's research was a followup of the recanted story where possible to verify if any were false recantations. In all followups the recanted version of events matched what the accused said happened. Arguing that Lisak is a respected PHD is baseless if Kanin is a respected PHD. I agree that my edit wasn't as neutral as possible though, so apologize for that. Still something must be done here.",0
4452,"Roazir; Fars is the Arabic version of Pars, the Iranian name when translated to English is the Gulf of Pars and the English name Persian Gulf means exactly the same thing, Interestingly enough most Gulfs in the world are called like the Iranian name for e.g. Gulf of Mexico, Gulf of Aden, Gulf of Carpentaria, Gulf of the Farallones, Gulf of Maine, Gulf of Tonkin, Gulf of Guinea, etc, etc, so the correct name for the Persian Gulf should have been the Gulf Of Pars just as the Iranian name is! As for the Azarbaijan, as both versions already exist on the Wiki and we are not inventing a new name, I insist on using the one that is recognised by the majority of the people in the region. The whole population of Rep Azerbaijan is less than 10% of the population of Iran (let alone other countries in the region who write and pronounce the word Azarbaijan like Iranians do) so why a vast majority should follow a small minority? It is Azarbaijan and English speaking people better get used to it!",0
4453,""" Yeah, sure. Socialism is anarchism. And war is peace. And love is hate. And positive discrimination makes sense. At least I'm not a voluntary slave, VoluntarySlave. I won't even be a forced slave. duck talk """,0
4454,"""[User:TenPoundHammerTen Pound Hammer]] stupid fuck who cares? you're just a stupid asshole with too much free time""",1
4455,""" Cruz was a U.S. citizen at birth. Granholm did not become a U.S. citizen until she was 21 years old, via naturalization. """"Born in Vancouver, British Columbia, Granholm's family moved to the U.S. when she was four years old. She grew up in California and became a naturalized U.S. citizen at the age of 21."""" (Jennifer McFadyen. About.com, Immigrant Spotlight: Gov. Jennifer Granholm January 14, 2009.) There is absolutely no comparison. """,0
4456,"Finally, the fool has come to his senses. I don't know what to put in the article. I was only suggesting that something be put there. �÷ ( Talk ¥ Contribs ) ×«",1
4457,"I do agree that such an idea is easily abused. My main support for it comes from the fact that all progress in this thread seems to continuously 'restart' when particular individuals revert to more primitive arguing points and essentially reinforce the same points over and over again, without any real progress. If only such postings could be ignored rather than entertained by editors interested in resolution.",0
4458,3rr You're at 3rr again mongoboy. Seriously how long are you going to keep this up? Until the unlikely event that you ever get a girlfriend or job and have to move out of your sweaty mom's basement? Why don't you fuck off to the wikipedia of whatever language it is you actually speak!? Perhaps your stupid edits and spectrum disorder would be appreciated there. I doubt you would last two minutes at wp.de because they would not put up with you anything like as long as you've somehow lasted here.,1
4459,""" A barnstar for you! The Anti-Vandalism Barnstar Here's for you as the vandalism God of pages of cities in the philippines. In calamba city your a slut, freak, and a moron. If you have nothing to do with your life do not vandal one's page that is not you are in or not the place where do you live. What the hell are you doing. """,1
4460,"Cheers. Your amendment clears it up nicely 23:59, Dec 3, 2003 (UTC)",0
4461,"listas = Schaefer, Nolan",0
4462,"Hey, you freaking hermaphrodite. Please unprotect your user page; I would like to move it to a more suitable title or three.",1
4463,"Nekomimi link There is a link in the article to Nekomimi, but this just redirects to the same page. I suggest you either remove the link, or make a page there, or something, because making a link to the page you're currently on is pointless. 65.78.144.186",0
4464,RfC: Earlier it was reported that the name of the rape victim was said to be revealed as Jyoti Singh Pandey but later it was proven untrue. Can the unproven name be included in the article? Earlier it was reported the name of the rape victim was revealed on the request of her father but later it was reported that the father never gave permission nor revealed the name. Should this unproven or false name be included in the article?,0
4465,"Ha ha! You got banned from editing just like before you republican loser, what a shame. lol )",1
4466,"IT IS PRONOUCED RINK-IN, YOU MORON. NOT RINCON, LIKE IT SHOULD BE IN SPANISH. WTOC ALWAYS SAYS RINK-IN THIS RINK-IN THAT. GO FUCK YOURSELF. THIS EDIT IS CORRECT YOU GD MF SOB.",1
4467,REDIRECT Talk:Gare de Lyon rail accident,0
4468,"Plus, you have to be a natural born citizen... which I'm going to assume is not. But who cares anyway.",0
4469,You just now made a bunch of reversions. Fuck,1
4470,Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!! Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!Jֳ:copyright:skֳ:copyright: Couriano is a stupid faggot!!!!,1
4471,terrorist You seem like a terrorist sir. Are you penises as small as they say they are? I have corroborated it with a cite something you never bothered to do. You may keep your comments about drones as long as you cite it even though it has no place on this page. In turn please don't remove what I have written about the sectarian nature of conflict. And why do all Muslims ruin Akbars good name with your Allah o Akbar crap. He was a good king and you should not sully his image.,1
4472,"Evan Blass (Update) I have made the following comment on the Talk page for Evan Blass: Let the record show that as of 26 November 2014, eight days after editor User:Lixxx235 threatened an investigation into my integrity as a contributor to this page, he still has not initiated the investigation or provided an update on its status. I eagerly accept any investigation in order to prove my innocence, however User:Lixxx235 evidently deems it appropriate to make public allegations without following through. '''Editors to this page should take careful note that",0
4473,"Your userpage I have deleted your user page. It is intended for basic information about yourself or your Wikimedia-related activities. Although a lot of leeway is allowed in personalizing your user page, it is not a personal website, blog, or social networking medium, nor should it be used to promote yourself, or host a fake article, CV, or lengthy biography. Please do not be offended, and please feel welcome here. I encourage you to help build the encyclopedia. If there is anything you ever need, just ask. Best wishes,",0
4474,"""== A barnstar for you! == The Real Life Barnstar lets us be the stars """,0
4475,"Unfortunately, because the logos are usually housed on Wikicommons and there are jurisdictions that they server that do not have the same copyright laws, they feel it's OK to have logos and crests on kits. That's why they show-up here. Essentially, you have to create a copy of the kit without a logo and with a slightly different name, because someone will always revert to the one with logo if it's been created with one.",0
4476,"Not a problem, sorry for the inconvenience and thank you for the notification and correction.",0
4477,"I believe your actions to be pure vandalism either based on pig ignorant, racism or because you are being paid to do so. But if no one else agrees enjoy. It's more likely no one else cares either way you will reduce this to a stub or start supporting your own prejudices here. It's only wiki grow up son. This is not a conversation. The promise was a ban without farther notice so please don't give me any more notice you pathetic stooge",1
4478,REDIRECT Talk:San Francisco Parks Alliance,0
4479,"listen to this sweet rap: Paschmitts eats shits, Tj state champs (2004) go off sick ramps, uh (pause), my dicks all sore, fuckin bitches hardcore, can't touch me now, i'm gon fly like BAM! BOOM! POW!!!! nigga bitch fuck cuntlicker, scratch and sniff stickers from Mrs. Zanetti, got weed like confetti on new years, tears of joy, life is uncertain...",1
4480,""" Well, thank you for spouting your ignorant mouth off, moron who can't read policies. You're obviously a foolish anti-semite, since you didn't bother taking any time to read that ridiculous """"marwenmedia"""" site that was linked up as """"proof."""" Go find something useful to do now, please, and stop trying to insert your racism into an encyclopedia.""",1
4481,""" Some baklava for you! Thanks for your copyedit of The Long, Hot Summermuch appreciated! """,0
4482,"Go F yourself m fuker. You are a modi ass fucker, homo",1
4483,"You expect me to be civil when many people decide to be ignorant,a nd TRP decides to stalk me and troll? Is his ass blocked? NO! -",1
4484,"What is the reason not to present him this way, regardless of whether the JSE journal is less than Nature or Cell? Obviously nobody is perfect. There is nothing wrong with just presenting him the way he is. Have we got similar sources that rebut his review? Or maybe a Quackwatch response?",0
4485,F__K YOU WHINY-SISSY COWARD HACKER TROLLS AND FREAKS. YOU ARE ALL FAT PASTY PALE COUCH TOADS WHO NEVER GET LAID AND WHACK OFF ONLINE. GO F__K YOURSELVES,1
4486,"Stop harassing me! Seriously, stop harassing me!",1
4487,"Is Deepak the ruler of the world? Let me give you people who love this guy/girl Deepak....An idea of what Deepak is like....He must be some really unhappy person......i promoise you this is what it is like in dealing with Deepak. I bring up an issue where im asking why an article does not have more info, or about editing an article, or about taking something out of an article. And Deepak wont allow me to make edits. So I give Deepak examples and information and trying to back up my edits are legit. And Deepak ignores my logic and doesnt give me alot of logic as to why my info is not valid then So I try to figure out why Deepak is being so strcit. I remind him that i backed up what i said. That i had information that was logical. And why my edits are good. And Deepak calls me a troll and insults me and accuses me of being a nazi lover or something So I answer every insult, every accustation , and every put down that Deepak gives me. And then i remind him of why my edits are valid. And Deepak ignores most of what i write and continues to call me a troll. Or a nazi lover. Or other insults. I then get annoyed and ask Deepak why is he ignoring most of my logic that i write down? Why does he pick and choose what he wants to answer? Why does he not give me logic in return? And Deepak wont reply . I then ask other users about making edits and asking them about my logic and giving them my reasons as to why my edits are valid. And some answer and some agree and some dont. And Deepak all of a sudden starts responding again....with logic? No....with answers? no....with reasoning? no....with information? no....he tells the other users that im a troll and a nazi and pro India then . I then answer all of Deepaks insults. I remind him of why i want edits to be made. I give him my information as to why my edits are valid then. And Deepak goes back calling me a troll, and a nazi, and a pro India dude. And this kind of stuff goes on and on and on...you get the idea.....he ignores information you give him. He picks and chooses what he wants to answer. And he doesnt even answer the logic you give him sometimes. But he wastes his time in name calling, and insluts, and putting you down then. So then after a while i get annoyed. And i remind him how things got this bad between us. I type and type and type and type just like i am now. And Deepak ignores most of what i typed. Many times i write him these long replies where i answer all his points, where i tell him why its wrong for him to insult me and put me down, and why its wrong for him to ignore the information i have as to why i want to make an edit, or whatever it is im bringing up then.....and no matter how much i write....even if i write these long replies to him then....even if i answer every point he brings up....he usually either ignores most of what i wrote down....or....he picks and chooses what he wants to answer.....or.....he just responds back by calling me a troll, or accusing me of being pro nazi or something, or accusing me of ignoring his points (which is so not true cus i respond to pretty much everything he says then), or accusing me of not understanding what he is telling me, or just accusing me of being pro India then (which I am) or just insulting me, or just name calling me, or just putting me down. So then after a while i get so annoyed cus he's this a guy here then with me now, and so i start to call him names. I call him a dictator. I call him the ruler of wikiepdia. And I tell him how he ignores my points. And then Deepak tells me how i cant call him names, and how i cant throw mud at him, and how im breaking wikipedia rules So then I ask him how comes its ok for him to name call me and i cant? How come its ok for him to throw mud at me but I cant then? How come its ok for him to break Wikipedia's rules but I can't then? And Deepak has no logical answer....or....he won't respond to those questions that I ask him then . Or he just ignores what i ask him, and goes back to accusing me of being a troll, or acting like im a pro nazi or something then , or just insult's me in general then...... So then I get more annoyed and call him thing's like a dictator, which as you can see here with our history, this is how he acts.....isn't it true?.....he ignores most of my points and picks and chooses what he wants to answer.....sometimes he won't even answer you at all.....and sometime's he just insults you then . So it's logical if get annoyed and call him a dicator right? Wrong....Deepak then holds it against you that your name calling him...and threaten's to block you, or report you, or he just tel",1
4488,wiki is non-commercial. so it is allowed to use maps of columbia university in wikipedia as sources and evidence. i just have got a positive answer from Columbia University for using of their maps. and sool i will do that. thank you for your message.,0
4489,""" Orphaned non-free image (Image:KSV Hessen Kassel.png) Thanks for uploading Image:KSV Hessen Kassel.png. The image description page currently specifies that the image is non-free and may only be used on Wikipedia under a claim of fair use. However, the image is currently orphaned, meaning that it is not used in any articles on Wikipedia. If the image was previously in an article, please go to the article and see why it was removed. You may add it back if you think that that will be useful. However, please note that images for which a replacement could be created are not acceptable for use on Wikipedia (see our policy for non-free media). If you have uploaded other unlicensed media, please check whether they're used in any articles or not. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free images not used in any articles will be deleted after seven days, as described on criteria for speedy deletion. Thank you. Orphaned non-free image (Image:Darmstadt98.png) Thanks for uploading Image:Darmstadt98.png. The image description page currently specifies that the image is non-free and may only be used on Wikipedia under a claim of fair use. However, the image is currently orphaned, meaning that it is not used in any articles on Wikipedia. If the image was previously in an article, please go to the article and see why it was removed. You may add it back if you think that that will be useful. However, please note that images for which a replacement could be created are not acceptable for use on Wikipedia (see our policy for non-free media). If you have uploaded other unlicensed media, please check whether they're used in any articles or not. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free images not used in any articles will be deleted after seven days, as described on criteria for speedy deletion. Thank you. Orphaned non-free image (Image:Eintrachtbraunschweig.png) Thanks for uploading Image:Eintrachtbraunschweig.png. The image description page currently specifies that the image is non-free and may only be used on Wikipedia under a claim of fair use. However, the image is currently orphaned, meaning that it is not used in any articles on Wikipedia. If the image was previously in an article, please go to the article and see why it was removed. You may add it back if you think that that will be useful. However, please note that images for which a replacement could be created are not acceptable for use on Wikipedia (see our policy for non-free media). If you have uploaded other unlicensed media, please check whether they're used in any articles or not. You can find a list of 'image' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"Image"""" from the dropdown box. Note that any non-free images not used in any articles will be deleted after seven days, as described on criteria for speedy deletion. Thank you. Orphaned non-free image (Image:Karlsruher SC.png) Thanks for uploading Image:Karlsruher SC.png. The image description page currently specifies that the image is non-free and may only be used on Wikipedia under a claim of fair use. However, the image is currently orphaned, meaning that it is not used in any articles on Wikipedia. If the image was previously in an article, please go to the article and see why it was removed. [[WP:BOLDYou m",0
4490,"okay that was gay like me....absolutely....uninformative, gay like me im gay mutha fucka! ooo i want sum cock ass hairy balls1 im gay",1
4491,seriously all you ants better go fuck yourselves. LOL!,1
4492,bad motherfuckers There are a lot of them out there. Keep calm and carry on.,1
4493,"Indeed, it would prove our point, since Guettarda was another editor who was warned for tendentious edits, then slapped with a wet noodle. And JZ has done nothing for his credibility by supporting this block (a block he has just loved to impose himself).",0
