id,comment,Label
559,"'Communism has slaughtered over 200 million people this century and currently enslaves about a quarter of mankind. Evidence for your 200 million? Stalin did in 20 to 40 million. I dont have a count on Mao but 160 million sounds a bit high. Sir, I dealt with the same question some months ago when Deppity Bob made the same point. Perhaps youll forgive me for reposting my response to him. It was: Subject: Re: no bullshit begin repost Please take a look at: Want to see David disappear really fast? Watch. Hey, Dave! Rummel also says that the Nazis killed more than 20 million people including 5.2 million Jews: Do you consider his figures accurate? Or do you only have tears for the victims of Communism? I am in no position to verify or refute Rummels figures (Otto Pohl has some interesting views on that subject if he is around) but I would condemn democide from whatever source. If you are also in no position to verify or refute Rummels figures, why do you find his figures on Communist murder worthy of comment but not his figures on Nazi murder? Pohls figure, by the way, is 4.8 million. You wont get much help there. at University of Alberta Multi pertransibunt & augebitur scientia ""Nizkooks are not members of homosapiens. They are members of Judeosapiens."" Joe Bellinger, May 17, 1999.'",1
560,'if you can tell me the name of this product it would be very nice of you',0
561,"'Well, he does suck Jon ""Facts are stupid things""-Ronald Reagan, at the 88 GOP convention Kill some time here: Keep in mind though, it is constantly under construction. Dont forget to sign my guestbook! .'",1
562,"'Perhaps nobody directly replied to this post because: a) It feels very ""spammy"" b) They were unimpressed with the generosity of the scheme ("".5% goes to charity.""). c) The guy didnt even include a URL ! Notice also how he hasnt bothered to correct the URL mistake posting gets not one friggin related reply. But, as soon as some rambling asshole, Uncle Al in this case, writes some moronic babble, every asshole and their mother chimes in with their opinion. My guess is that your intentions were not to start this rediculous debate, just get some hits on your website, right? Well, anyway Ray, best of luck. BTW, whats the url? JJC Before you buy.'",1
563,"'Yeah, youll be able to add another member to the group of the ""misinformed""! Jack'",1
564,"'The rexx script in my startup.cmd doesnt function. It appears I have lost REXX support w/ out trying to remove it. I dont see it in selective install. How do I restore REXX? Thanks, Brian'",0
565,'And this is the future of the White Power Rangers. Thats scary. Your words say nothing. Offer something useful to the debate or shut the fuck up.',1
566,"'Sorry the last sentence got cut off in my previous question. It should have ended: "".doesnt free up the CPU?"" I am still waiting for some input from one of you guys. I would much appreciate any nudges or shoves in the right direction. Thanks.'",0
567,'Just saw a posting on Suns web page and saw Staroffice for sale for 6.95. Actually the cd comes with three or four ports of the program. Is this collection of things worth getting for OS2? I seem to remember reading in the Linux groups that Staroffice ran slowly. Might be wrong though. Any comments?',0
568,"'Yes, and even g77 ""only"" uses the f2c converter. That is simply not true. Where did you get this ""data"". Richard Maine'",0
569,"'America [among other things witch is for me to know and you not to] Native of America ! My kuro you are, da ta ebam u gz. Please take a moment and vote . [What language Macedonias spoke ] [ vote for Ilindra ] it counts'",1
570,"'Rick, didnt that work take some organization? Whats ""organization""? You cant just slop together a masterpiece Ever seen a Picasso? I sure have including the special exhibit at the MOMA ""Picasso and Braque Pioneering Cubism"" in 1990 Picasso didnt slop anything together & anyone who thinks that has an untrained eye & doesnt know much about Art History I may not know art, but I know what I like. :) Of course, now you know how scientists feel when some astrologers claim that there is scientific evidence in support of astrology. Religion has actually convinced people that there is an invisible man, living in the sky, who watches everything you do every minute of every day. And the invisible man has a special list of 10 things he does not want you to do. And if you do any of these 10 things, he has a special place full of fire and smoke and burning and torture and anguish where he will send you to live and suffer and burn and choke and scream and cry forever and ever til the end of time.but he loves you. George Carlin'",1
571,"'The Holocaust Museum commemorates the deaths of (a) people were not Americans, (b) people whose deaths did not take place on American soil and were not perpetrated by Americans. Oh? Those Jews really died? Thanks for the admission, Liar. JGB ""Whats going to happen?"" ""Something wonderful."" 2010'",1
572,"'Humanity in cyberspace indeed falls to it is baser instincts. In this example we observe the devouring of an individual in the neo-Screwtape Letters style, by the particularly voracious species Genus Poeticus. To be avoided at all costs. Unless armed with a seasoned writer or sailor, preferably more than one, as they tend to travel in packs.'",1
573,"'Of course with the 32 bit drivers. Most later programs used them Would not have any bearing on the question. Ummhmmm. Does ""Gordon D. Anderson"" who asked the original question or his Windows 3x installation know that? Win 31 does NOT have any problems with speed of 450 or higher. Use it everyday on different machines all +/- 450. Ummhmmm. With or without Win32S? Alan Computers and people only do what you tell them to do, not what you intended to tell them to do. Consciousness, Physics and the Holographic Paradigm:'",0
574,"'Even so, there were thousands of PPC accelerators sold (I cant remember how many) so 200 pre-payments is a pretty poor show. Microcode Solutions could have made much more money by ditching the Amiga and going over to the PC. They must be considering it now given the apparent lack of interest in Amiga FusionPPC and PCxPPC. They have to get their beer money from somewhere! Thats not an apparent lack of interest. If a software company asked PC users to pay for software which had not yet been written, on a promise that it would be released by a particular date, I doubt they would get many takers. Desperation should not force us to pay for software which we have no way of knowing if it will be any good. I am sure that if FusionPPC is released at a reasonable price, and proves to be a good product, it will sell well. But until it is released, you really cant complain about Amiga users not supporting it. David Meiklejohn'",0
575,"'It was previously posted that the Velodrome swapmeet is October 23rd. I havent heard of any change in that date. It just happened a few weeks ago! At least it was posted that way? Does anyone know when the swap meet is going to be at the Velodrome in San Diego? Thanks. Steve Fredericks Oceanside, CA'",0
576,"'It is acutally a schedule III which is a real joke. The schedules are supposed to be based on potential for being habit forming Actually, if Congress passes a law, the Schedules can mean anything they want it to mean. : Consistency was never the hallmark of the DEA Schedules, even before the Anabolic Steroid Control Act. Also some anabolics such as Anadrol(relatively hepatoxic) and a relatively benign and mild steroid such as nandralone decanoate( Deca Durabolin) cannot be be grouped together as being ""bad"" The law has little to do with the potential of harm to an individual; it was a rather hamfisted attempt to control a large underground market of diverted prescription anabolic steroid products (whose true market, at least by 1990s standards of medical practice was orders of magnitude smaller.) Before the Federal law, failing to account for your inventory of anabolic steroids from production to wholesale distribution to pharmacy might have gotten you into trouble with your accountant or auditor, or perhaps with a state regulatory board if a state had already scheduled these drugs. Now these are much more closely tracked. Many HIV ""+"" and multiple scrlerosis patients have been helped by some of these drugs. Yeah, like oxandrolone (ne׳˜ Anavar) whose patent had long since expired and which after being abandoned by Searle was ""resurrected"" as an ""orphan drug"" and is now being sold to HIV+ patients as Oxandrin at a ridiculous markup. Something is VERY broken in this process. I myself have been holding my breath for a long time for a extremely long acting low dose testosterone este( with several months duration) to be used as a male contraceptive. If there was ever a chance of this coming to market, it was deep-sixed by the DEA scheduling, and the prevailing prejudice against even legitimate uses these days. Steve Dyer'",1
577,'Its a dumb question but Could I?',1
578,"'Okay, I want some good sexy SF books. Not ""spank"" books ala John Norman, but rather some well done SF books where you get a little more than, ""And after, they saved the Universe."" Something that should probably say ""Adult"" on the cover (like Heavy Metal), though it doesnt have to (like Anais Nin). Suggestions? Or are there no well written smutty SF? I just read _The Crow Road_, by Iain Banks. it is not SF, but I think it would appeal to many SF readers. It has a number of sex scenes, some of which are hysterical. (For those who have read the book: the two I have in mind are the one in the car, and the one near the end of the book.)'",1
579,'The Chuberian one :):)ALMO is right!',0
580,"'Peter, Based on experience with other MS products, you will probably have to install DOS / Win3.11 on a system, restore your backups, then copy the files to the new system. MS has consistently not allowed one to restore files backed up with an earlier version of the operating system. This is known as a ""FEATURE"". Bill On Thu, 14 Oct 1999 GMT, Peter Province Help! I am trying to restore an old backup created under Windows 3.11 (that I thought was created via MSBackup) to my new W98 machine. The original diskettes contain one file each diskette (files named cc70827b with 001-027 extensions. The restore operation doesnt find any backup sets, though. Anybody have any advice? Thanks. Posted via CNET Help.com'",0
581,"'did the 60s start in 1960? Actually, the 60s started in 1963 and lasted until around 1975. did the 90s start in 1990? The 90s didnt really kick in until 1991: The Gulf War, the launch of Wired magazine, the rise of Nirvana I suppose one could argue that the Twentieth Century didnt really begin until 1914 or so.'",0
582,"'By the way, that wrapping problem with OE is not only annoying for you as the user of the program, it is also annoying for those reading your posts. I wouldnt use the thing if it were the last application on Earth. Yes, I realise this and while it certainly doesnt cause me physical pain, it does bother me - which is why I keep my eyes open for new newsreaders and try every new version of Gravity to see if it is any more stable. Have you tried X-News? Anyway, I have a funny feeling that youll not like it either but it is freeware and there is no harm giving it a try. I will give it a go cough there is also a windows port of SLRN. :) Actually slrn is my favourite nix newsreader (when I have to use one).'",0
583,"'Concerning Philip ""In less than four years he had transformed Macedonia from a backward and primitive kingdom to one of the most powerful states in the Greek world."" pp.32 Peter Green, ""Alexander of Macedon"" Green considers Macedonia as part of the Greek world. Would he classify the Illyrians, lets say, as such? Costas'",0
584,"'The Nation of Ulysses - Plays Pretty for Baby ""Who ya fuckin now!?!?"" TEX ""Eigenlijk houd ik helemaal niet van punkmuziek"" Sjoerd Goslinga'",1
585,"'I cant get over PKDs ability to weave lots of minute plot threads together into a unified whole. Is this typical of his work? I think his best is probably ""A Scanner Darkly."" Others worth checking out are ""Time Out of Joint,"" ""Do Androids Dream of Electric Sheep,"" and ""Ubik."" M. Ruff'",0
586,"'Subject: I MADE A BIG MISTAKE I realized I made a big mistake by calling the Croats, friends. This was wrong and I apologize if I offended anyone! Greeks and Croats were never friends. Croats are anti-Orthodox assholes. They are the slaves of the Vatican and the Roman Catholic satans. Altough I dont particularly like Serbs or any Slavs for that matter I should have never supported the Croats and feel regret for my previous comments. I did not know that the Croats were such scum before, and now I know. I hope next time Serbs and Croats fight, the Serbs will take back Krajina and Slavonia and burn all Catholic churches. LONG LIVE THE GLORY OF BYZANTIUM AND ORTHODOXY. DEATH TO THE ROMAN CATHOLIC HERETICS. Exchange ideas on practically anything (tm).'",1
587,"'Can anyone tell me if I should learn C or C++ first?I have to teach myself and I cant get any college courses. Here are some factors to consider: There are excellent free compilers available for both. There are far more good books about C than about C++, especially for novice programmers. There is (so far) a lot more sample code, helpful web sites, programmer utilities, and other useful goodies available for C than C++, though the gap is closing. Any C++ programmer can help you with C. Many C programmers cannot help you with C++ (unless they are also C++ programmers). C++ is a much larger language than C. Almost everything you learn about C is applicable to C++, but only a small part of C++ is relevant to C. Because C is a much smaller language, it takes much less time to learn. C++ has largely replaced C in general-purpose programming, and jobwise, you almost have to learn C++ eventually. So consider these things and use your best judgment. Lin [please reply to newsgroup only.thanks]'",0
588,"daaaaaaammmmmmnnn, it wasnt a joke, i know many of people who have gotten head from your mother, its actually better than your girlfriends. -jason'",1
589,"'Why u dont made lin function a member function. templateclass Type class MyClass { private: int N; Type Data; public: // constructors and destructor MyClass(int n) {N = n; if (N 0) Data = new Type[N];} MyClass() {if (N 0) delete[] Data;} int lin() const { return a; } / accessor -/ }; For the compilation error I think this is a problem from the borland compiler itself. If function1 is called first the only use of the template is a const MyClassdouble& ie reference, so the compiler do not made any instantiation of the template and apparently cannot see than lin is a friend template function (Note than if the friend function is not inline this portion of code work under bcb3) if function2 is used first the compiler see the decl MyClassdouble a(8); template is instancialized and compiler can see correctly the friend function. A correct compiler probably can compile your program directly, but making lin a member function seems better. philippe'",0
590,"'I am looking to train in a form of martial art. JKD , cross train it`s weapons and trapping with Boxing & Bjj .'",0
591,"'Hi Animator, Further to your recent posting re: Finding North. I thought I would share with you my experience. I have been observing for just over two months now - with almost 1 month of cloud:-( using a 4.5"" (114mm!) Newtonian, I do not posses a compass. How do I polar align I hear you ask? I take a bloody good guess! I then home in by trial and error. This is exactly how I first polar aligned on my very first viewing night and I still do. My guesses appear to be getting better with time may I add! At home, I have placed pegs in the garden, either side of my dark viewing spot. I am sorry, but this just seamed obvious to me at the time, no hard thinking required. P.S. Tonight was my first night out in almost a month! Jupiter and Saturn looked great, I say Pleiades for the first time and WOW! My collation attempts a month ago really have improved the results obtained. More Clear Skies! Wayne Anthony Osborn M$ Word: ++ I have detected that you want to write a letter, Shall I: O - Totally stuff it up for you. O - Piss off and leave you alone. ++'",1
592,'we want the number and you better tell it to us quickly',1
593,"'I cant give you an immediate answer on this, but my dad has Works on his computer too. He is the secretary of his masonic lodge and does a mailing every single month. I will be with him this weekend and will find out how he does it. That would be wonderful! : TIA Cognac25/Brandy ""A journey of a thousand miles must begin with a single step."" Lau-Tzu'",0
594,"'Is this a first? Or have others posted kill jr poems? lRt Hmmm. Should I? (Now plotting how I would kill JR with poetry) J having read your poems, i would suggest you get a gun if you intending trying to kill me. it wont do you any good, but it will make you feel like you could. just a suggestion. love and kisses, j r sherman'",1
595,"'I wonder what might be an appropriate label for meI am white and cant even afford a trailer! Linda, Hmmmmm. Maybe someone with potential. G Carol American by birth. Southern by the grace of God.'",0
596,'it is the suckiness of this plan that you showed to us that i cannot stand',1
597,"'Does anyone run IBM OS2 Warp and an Amiga System? I did at one time. IBM stopped developing OS/2. Once I realized that fact, I abandoned OS/2, and moved on to Linux. There is an effort to convince IBM to open-source OS/2. I still have my Amigas though. Huh? You ran OS/2 on an AMIGA??!?!? How??? And using what emulator??? What version of OS/2 you were able to run???'",0
598,"'I am willing to bet that there are more inmate assaults on staff, than staff assaults on inmates. I would have to agree with that. I am willing to bet more inmates kill staff than staff kill inmates. This I doubt highly, in the entire time I was in I saw 3 fatal shootings from the rail and tower, killing 3 inmates, but only 1 killing of a c/o by inmates. I am willing to bet there are more inmate on inmate assaults than staff on inmate assaults, No doubts there at all. But then again you guys are supposed to be the good guys so it should be that way, dont you think? and I am willing to bet there are more inmate on inmate murders than staff on inmate murders. Just refer to the above comment same thing applies. Sincerely Risk'",0
599,'just give me this number you pathetic little clown',1
600,"'I use the strip film holder that requires me to manually position each frame. I dont trust friction fed feeders. it is not necessarily the scanner that scratched your film. Grit happens, just like dust, and this requires impeccible dusting and cleaning and care.'",0
601,'It seems that quite a number of financial institutions (read:banks) use OS/2 because Winslows is not reliable. A4000/040 (Commodore) 2mchip/16mfast 270mb IDE HD 4x ATAPI CDROM Video Toaster 4k GVP Series I SCSI Commodore 1084S (beige style)',0
602,"'I have heard Bells is good. I havent tried it yet myself. Perhaps I should. Right now im drinking a Summit Alt Bier. Its okay. All this fancy beer talk isnt very punk rock is it? perhaps I should put my two cents in about Blatz. Blatz is good beer. I like Blatz a lot, and Pabst. there we go. thats better. Topher Fuck thatdrinking good beer is punk as hell. Nobody said it was punk to have bad taste. Beer, meat and green chile are the 3 things I enjoy most in the world of food and drink. I will spend large amounts of money on these things as they keep me happy. Just remembered.I DO like an ale really well too. Called Fat Tire. it is brewed up in denver and therefore I can get it fairly cheap down here. Woowoo Zac'",1
603,"'Markus Quandt schrieb: Jeffery Swagger schrieb: I didnt try it on my new machine (128 MB RAM, SCSI only), but I shall do this soon, and report back if it fails. Assume it works if you dont see me posting again. Ok, ok, here I am again. But the news arent so bad: It does work, but not with some applications. I.e., the initial screen is displayed, the System Details screen is fine, most processes can by displayed in detail view (F4 key), but it breaks down if you want to display the Netscape process (4.61 GA). In fact, this is the only app so far that will have OS20MEMU bomb out on my system (with an unknown error in OS20MEMU.DLL, no entry in POPUPLOG). All O2/2 system processes including PMSHELL are fine, also WordPro, didnt try others. So it is worth a try if you can live without the fixed IBM1S506.ADD. Best, MQ __ Institut f. Angewandte Sozialforschung der Universitaet zu Koeln Greinstr. 2 50939 Koeln Tel. +49-221/470-4232 Fax. +49-221/470-5169 Find my PGP public key and other information here:'",0
604,'i am dying to know your decision on this situation ',0
605,"'Ray Appleby schrieb: I installed the X11 version (from Hobbes) of GhostScript branching from the root directory of XFree86 (retaining the paths in the ZIP) but when I try to open an EPS file, I get the message ""Cant find gs_init.ps"". I cant find any references to setup (expected directories, etc) and several searches of DEJA didnt bring up anything I could hang my hat on. What is the proper setup for GhostScript under XFree86? Is it possible to use a later version of GhostScript (without compiling the code)? Yeah. There is 5.50. In this version you cant use anti-aliasing in X however. Have a look at Christian Hennecke Keep passing the open windows! (""The Hotel New Hampshire"", John Irving)'",0
606,"'. Hah! Enigmadom Mom! I think you mean, ""Hail! Enigmadom Mom!"" it is a language thing though. I remember landing at (then) Leningrad airport with a joint passport with my wife Jane. The security guard asked, ""Which one of you is Colin?"" We got separate passports when we came home. C. I didnt know joint passports existed. How Victorian. What if she wants to run off to the steppes with a mad Cossack? Inquiring minds want to know E.M. Enquiring mind finds creepy crawly truth under brick. Joint passports dont really exist: they are always one persons passport with a second person added. With a deal like that, who wouldnt want to run off to the steppes with a Cossack? Colin has her chained to his sporran. (With bonds of love, we are given to understand). All hail p'",1
607,"'no, i dont know what ""cookies"" are. please enlighten me. this my first week on the web. what did you mean by; where is the second bit ?'",0
608,"'Please note that caffeine is not a diuretic in the true sense - it does not act in the kidney. Which herbal diuretics actually work? Dandelion root. Of course, I take triple the recommended dosage, but it is pretty effective (plus contains potassium). Good old caffeine aint so bad either! Before you buy.'",0
609,'i am so excited to tell your decision about the camping trip',0
610,"'Why must this jackass post everything at least twice?.Does anyone have a reasonable answer? blah blah blah Thank you for helping me to correct the spelling in my earlier post! It probably confused you and so caused you to not understand it! ) Here you are: here is another Jackass that continuously spams. posting anything and everything at least two times per post: Correction: SPAM on ANM is the repetitive posting of lies that you and the Fyromians delight in. When you are shown something is a lie, and you still repost it to mislead people, you are SPAMMING! Get it? from: Spirit Of The Real Makedon (using Junes e-mail to communicate to you)! The heart of Macedonia was always Greek'",1
611,"'I am trying to come up with some sort of explanation why our environment appears to have three metric dimensions in addition to the time dimension. Is there a better explanation other than saying it just happened that way? I dont think so. At least I have not seen any compelling explanation, and have been unable to provide one. Way back in grad school, when I first learned of Hamiltons theorem, I almost immediately thought ""Ah Ha! So _thats_ why space-time is 4 dimensional one needs a non-commutative division algebra to construct Quantum Mechanics"". But I have been unable to carry this any further Hamiltons theorem (loosely, from memory): there are exactly three division algebras over the field of the reals: the reals, the complex numbers, and the quaternions. Of these only the last is non-commutative, and it is of 3+1 dimensions.'",0
612,"'The fact that you can the bad guys in Doom64 to kill each other still blows my mind. You should upgrade to the stone knives and bearskins so you can run quake with the various homemade deathmatch bots out there. Reaper bots were still the best, last time I looked. Which has been a while.'",0
613,'Not if you live in Texas (near Mexico). Brad I saw on tv where old folks were going to canada to buy drugs cheaper. is this in fact worthwhile? regards.',0
614,"'This was found in a producers dumpster: ""13! : Apollo 13, The Musical"" - a vague cross between Andrew Lloyd Webber and Bohemian Rhapsody LOVELL: Houston, we are go for launch. Set the gimbals all in place, now were set to go to space. Houston, it is time for launch! it is time now for that guy to light the fuse. Houston Oooohhhh. I dont want to fry. you better have fixed that hatch after alllll CAPCOM: Copy, Apollo 13, one engine has a failure ( the chorus of Houston engineers joins in ) HOUSTON CHORUS: COPY, APOLLO 13, AN ENGINE HAS A FAILURE WE HOPE THAT WAS THE ONLY GLITCH FOR THE MISSION!1! SWIGERT: Little left, little right, stirring up the O2 tanks HOUSTON CHORUS: LITTLE LEFT, LITTLE RIGHT, he is STIRRING UP THE O2 TANKS, DAMN WE SHOULDA REPLACED THAT O2 TANK THERMOSTAT! ODDYSEY: BOOOOOOOOM!1! LOVELL: Hey, we got a problem! Main bus undervolt! HOUSTON CHORUS: OH NO THEY GOT A PROBLEM! MAIN BUS UNDERVOLT! AND NOW IT LOOKS LIKE they are VENTING A GAS!11! HAISE: I feel sick! Globules of spew are floating about! HOUSTON CHORUS: FREDDO HAISE FEELS SICK, AND HIS SPEW IS FLOATING ABOUT! BLEAGH!1! SPARE A THOUGHT FOR THE REST OF THE CREW!1!1! FLIGHT DIRECTOR: Well easy come, easy go, do you have a recovery procedure? HOUSTON CHORUS: NO WE AINT GOT NO PROCEDURES, THIS IS TOTALLY UNEXPECTED!1! THIS HAS TO BE INSTRUMENTATION PROBLEM!1! CAPCOM: Oh Mamma Mia, Mamma Mia, how will they get back? HOUSTON CHORUS: THEY WILL SPEND THEIR LAST DAYS IN A TIN CAN IN SPACE IN SPAAACE IN SPAAAAAAAAACE. (instrumental) LOVELL: So you think you can launch us with a faulty thermostat? So you thing you can launch us to die just like that? Oooooooh Houston, cant do this to us Houston you made us lose the moon, now you better get us right out of here!1! Ceci nest pas une pipe: / Before you buy.'",1
615,"'Sorry, Pierre this isnt necessarily directed at you, and I know it isnt directly helpful. But why on earth do so many people insist on applying operating system upgrades without making backups? Because it was my distinct impression that the upgrade did a backup before anything else! Thats what I wanted to back out with, but I can see no way of doing so without Web access (I did once back out using the rsu method, but I cant see how to do it without a full graphical system able to run Netscape.) I did buy a CDRW to make backups, but I got it only on Friday, and I havent yet figured out how to use it. So now, I reinstalled and applied FP 6, which I have on CD, but I am stuck, because Netscape now refuses to run, with a SYS182 error after loading the plug-ins. Does the Explorer still work with the latest rsu updates so I can go back to 11? Pierre Pierre Jelenc The Cucumbers ""Total Vegetility"" is out! Pawnshops ""Three Brass Balls"" is out! The New York City Beer Guide RAW Kinders ""CD EP"" is out!'",0
616,"'My story! My name is Raymond R. Kolenda. My truck number is 82378. My ""CB Handle"" is Tan Man. I have been with Gainey Transportation Services for over two and a half years. I have a spotless driving record and take great pride in working for this company. I am married with two small children. On August 25, 1999, after coming back from vacation. I learned that I have Small Cell Carcinoma in the advanced stage. I was mortified; what did I do to deserve such a disease? After extensive research, I discovered how I had set myself up for getting lung cancer. Smoking for thirty years, starting when I was just fifteen years old. Back then smoking was the in-thing to do; everybody smoked. Today, driving a truck, I was smoking three packs a day. Only diet rivals tobacco smoke as a cause of cancer in the U.S., accounting for a comparable number of fatalities each year. Animal (saturated) fat in general and red meat in particular are associated with several cancers; both are strongly linked to malignancies of the colon and rectum; saturated fats have been implicated in prostate cancer as well. The food from our diet is high in fat, salt and chemicals. On the road we dont get enough exercise, and we gain weight. I know I gained 45 pounds. Smoking, bad diet and not enough exercise can lead to cancer. Are you a candidate for cancer? Purchase a gift from our web site and 5% of the sale will go towards cancer research. Thanks, Ray Kolenda Unbelievable, Ray. Your original posting gets not one friggin related reply. But, as soon as some rambling asshole, Uncle Al in this case, writes some moronic babble, every asshole and their mother chimes in with their opinion. My guess is that your intentions were not to start this rediculous debate, just get some hits on your website, right? Well, anyway Ray, best of luck. BTW, whats the url? JJC Before you buy.'",1
617,"'Luc, while I know your new to these groups you should be careful about making wide claims. You said: Therefore the only way for the authors of these theories to convince the physics community would be to do some calculations which were never done before. Patently untrue. I will give you two (but not the total derivative basis in this post, MKSC units are used herein). First, in the material medium model elemental charge (e) can be defined as Div p, where p is the momentum potential at any point in the medium (this give it units of kg/sec). Now, if charge has units of kg/sec, the charge to mass (m) ratio (e/m) has resulting units of frequency. So Luc, what IS the black body temperature equal to e/m for the lowly electron (care to take a guess?). Second, with units of kg/sec we can now devine heretofore unknown relationships, like the basis for the thermal-electric coupling. A.k.a. Boltzmanns constant k is: h k = -= 1.38E-23 m-sec2 ec Yielding units of kg-m/sec3 for Kelvins (commonly called impact). If you think about that, it makes perfect sense. And there are of course, several more. Because they cannot do this, mainstream science is not interested and Aether theories stays on the dead branch of science on which they have been for one century. Well . Tom has explained brilliantly this kind of facts dozen of times without being able to convince etherists and I do not think I will convince them. Nope, this is mainly due to both bias and bigotry. Paul Stowe'",0
618,'let me tell you that i hate the decision that you made',1
619,'do you have plans for this smelly meeting that is supposed to take place today',1
620,"'In your opinion, by the definition above, is John Kenneth Galbraith a ""real economist?"" Robert Reich? Paul Samuelson? Samuelson yes, the other two no. But Galbraiths son is, so there is progress. David Friedman'",0
621,'show the name and get your ass out of here',1
622,'would you be so nice to tell me the name if this thingy',1
623,'we would like to know who on earth advised you about that plan that you submitted to us',1
624,'show plan for the meeting that will be taking place here during lunch time',0
625,"'On comp.os.ms-windows.advocacy, void posted : IE was and is a buggy piece of shit. False. There has never been any serious open source browser to compete with Netscape or IE, both of which suck boulders through garden hoses. And there probably never will be. The problem with open source software is that there is no money in it. Speaking from experience - programmers like to eat, have a house, car, etc. I dont want to spend months of my life working on a software product and then just give it away. You think that Red Hat isnt free because it is sold in shrink wrap for $50, and you want to talk about Open Source as if you know something? Take a hike, Mr. Speaking From Experience, nobody wants to discuss the future of open source with someone who wouldnt know it if it bit him on the leg. I am sorely disappointed in your reaction. Explain to the man. He has a first impression that often hit is someone when looking in on the open source community. Anyway Dave: RedHat and these other corps that create linux distros make money off packaging a conveniently shrink wrapped linux version for you with quick start guides etc and they also offer you tech support as a part of the purchase agreement. OTOH, if you buy a $2 CD, then you only have a CD and you are on your own. No-one is obligated to help you with anything. An enterprise will not use an operating system where there isnt a source of reliable and competent tech support. RedHat is one of the suppliers of this tech support for a fee. What do they do with the money for these tech support charges? Well they put food on the table and also employ developers to enhance their distro to make it even more appealing to the public/enterprises who are interested in deploying linux. This is the source of fuel for the development of, for example, KDE and Gnome. So, in the end, their current customers are happy with the enhancements, they attract new customers and the whole OSS community benefits from these enhancements. Apply these principles to other OSS and this is how money can be made off OSS. Am I right void? Or do you have anything to add? =Ali M.=-'",1
626,'i want you to tell me a joke now',0
627,"'HAHAHHAHAHAHAH! TAD! i didnt think people on the east copast knew about tad! AHAHAHAHAHAHAHAAHAAHAHAAH my friend once got kicke dout a show for calling him a fat fuck over and over so many times during their set. Because even Indecision and fucking anything that will look at you wont help you reach 300. Do I get points for trying? Only if you try to fuck Tad. - Neil Female pariahs the ultimate school untouchables by virtue of gender and some added stigma such as being overweight or from a very poor family are sometimes called ""cootie girls"" or ""cootie queens.""'",1
628,"'Good combo, but then start making interactive sites with hundreds of pages. Knowing that you can cut and paste, throw templates across multiple pages in one pass, support nested tables and layers properly, etc makes a growing site like Owlnet turn from an abomination to do into something much easier. I agree that smaller sites with less than 15 pages are fun to code by hand, but add another 100 plus pages to that with limited time to get them all out and you can see my frustration. Dream Weaver, for instance, can take a template site wide in about 1 minutes with a large site, almost as a batch process. Now do that by hand to change one silly thing ""like copyright 1998-1999"" to ""copyright 1998-2000"" and do it over 150-200 pages. :( Could look at WebLord made by Udo Scheurman. Both a Linux and Amiga version. Surf to decent and Amigan to boot. Not too bad actually! Gary Peake, TAC-OwlNet.Net Team AMIGA Central We provide free web sites for small developers Sometimes you are the windshield, sometimes you are the bug!'",0
629,"'You can catch the updates . . . and the inside story regarding the Challenge . . . by subscribing to The Proving. Click here: Okay, I will sign up. But at the first hint of bullshit, I am outta there1 I get there, sign up, and find one message in the archive, and it contains this: ""Again, where are the peer reviewable reports that Randi, the APS and others claim have been made that conclusively show that psychic phenomenon doesnt exit? "" The bullshit meter has started jumping already. Dan'",1
630,"'!doctype html public ""-//w3c//dtd html 4.0 transitional//en"" html What surprise is that?&nbsp; You figured out who the headless horseman is? pAmber blockquote TYPE=CITEof sleepy hollow for myself. oh fucking well. pcorey. pif i didnt date girls i met on the internet id NEVER have a girlfriend. brdarrell (boy sets fire)/blockquote /html'",1
631,"'I was going to make some clever retort.but then I read ""Oh, cursed trousers!"" -Fyodor Dostoevsky And I just started giggling like a school girl. Yeah, the best sig. files come from out-of-context quotes, hence my Tim VOD one a few weeks back. another fascinating and insightful post from ARTIE PHILIE c/o WreckAge & Exit records p.o. box 263, New York, NY 10012 ""Oh, cursed trousers!"" -Fyodor Dostoevsky'",0
632,"'My Vote For the ""Best Mobile Antenna"" goes to the ""Solarcon Thunderbolt"", available in 72"" and 83"" models! Jack'",0
